,0,1
9543,cross-disciplinary,4.0
9544,international businesses,4.0
9545,thought leader,4.0
9546,channel usage,4.0
9547,servicing initiatives,4.0
9548,careers overview,4.0
9549,cart/chaid,4.0
9550,random forests,4.0
9551,time-series,4.0
9552,fighting fraud,4.0
9553,fraud detection,4.0
9554,fraud attacks,4.0
9555,making decisions,4.0
9556,ambiguous situations,4.0
9557,neural networks,4.0
9558,simulate interactions,4.0
9559,geo-informatics,4.0
9560,remote sensing,4.0
9561,combining existing,4.0
9562,solution architects,4.0
9563,lockheed martin,4.0
9564,entrepreneurial spirit,4.0
9565,ft worth,4.0
9566,sap hana,4.0
9567,point estimation,4.0
9568,hypothesis tests,4.0
9569,model selection,4.0
9570,square error,4.0
9571,effectively communicated,4.0
9572,prospective employers,4.0
9573,underrepresented groups,4.0
9574,proprietary datasets,4.0
9575,distributed computing,4.0
9576,added advantage,4.0
9577,control theory,4.0
9578,silicon valley,4.0
9579,persons hired,4.0
9580,impeccable attention,4.0
9581,inter-personal,4.0
9582,independent thinker,4.0
9583,excellent attention,4.0
9584,collaborates effectively,4.0
9585,richard bower,4.0
9586,organizations reach,4.0
9587,wide range,4.0
9588,international sectors,4.0
9589,long-term,4.0
9590,varied datasets,4.0
9591,iterative approach,4.0
9592,coordinates systematic,4.0
9593,determining reliability,4.0
9594,track cost,4.0
9595,require solving,4.0
9596,core component,4.0
9597,leveraged appropriately,4.0
9598,broader web,4.0
9599,involve speaking,4.0
9600,physical databases,4.0
9601,larger databases,4.0
9602,background investigation,4.0
9603,commuter benefit,4.0
9604,start date,4.0
9605,computing infrastructure,4.0
9606,onsite official,4.0
9607,sequencing machines,4.0
9608,iterative pilot,4.0
9609,larger dataset,4.0
9610,nationally recognized,4.0
9611,organizations involved,4.0
9612,central repository,4.0
9613,naval air,4.0
9614,gain insight,4.0
9615,installed sensor,4.0
9616,flight tests,4.0
9617,proper usage,4.0
9618,excellent written,4.0
9619,tuition reimbursement,4.0
9620,study protocols,4.0
9621,ultimately delivering,4.0
9622,studies conducted,4.0
9623,regulatory submissions,4.0
9624,scientist-statistician,4.0
9625,ln greenfield,4.0
9626,examines policies,4.0
9627,ci poly,4.0
9628,transitioning existing,4.0
9629,types/formats,4.0
9630,delivering automated,4.0
9631,produce contents,4.0
9632,fact sheets,4.0
9633,capability statements,4.0
9634,existing forums,4.0
9635,senior leadership,4.0
9636,atlassian suite,4.0
9637,jira/confluence,4.0
9638,capital region,4.0
9639,medical condition,4.0
9640,providing management,3.9615384615384617
9641,machine learning,3.916666666666667
9642,tackle complex,3.875
9643,analyzing complex,3.875
9644,complex environments,3.875
9645,solving complex,3.875
9646,campaign test,3.857142857142857
9647,flight test,3.857142857142857
9648,campaign strategy,3.833333333333333
9649,similar platforms,3.833333333333333
9650,supporting marketing,3.8181818181818183
9651,marketing treatments,3.8181818181818183
9652,scientific discipline,3.8181818181818183
9653,scientific rigor,3.8181818181818183
9654,rigorous scientific,3.8181818181818183
9655,marketing/sales,3.8181818181818183
9656,post marketing,3.8181818181818183
9657,scientific progress,3.8181818181818183
9658,innovative scientific,3.8181818181818183
9659,cloud computing,3.8
9660,data-driven,3.8
9661,strategic advantage,3.8
9662,key leadership,3.8
9663,highly talented,3.75
9664,execute challenging,3.75
9665,highly desirable,3.75
9666,execute plans,3.75
9667,performance tuning,3.75
9668,collaborative filtering,3.75
9669,clearance requirement,3.75
9670,dod clearance,3.75
9671,external statisticians,3.75
9672,external organizations,3.75
9673,/external presentations,3.75
9674,objectives sought,3.75
9675,problem domains,3.7
9676,problem solver,3.7
9677,problem solving,3.7
9678,innovative analytical,3.666666666666667
9679,investment success,3.666666666666667
9680,strong background,3.666666666666667
9681,simulation experiments,3.666666666666667
9682,varying levels,3.666666666666667
9683,high-volume,3.666666666666667
9684,high-dimensionality,3.666666666666667
9685,toughest challenges,3.666666666666667
9686,increasing complexity,3.666666666666667
9687,strong bias,3.666666666666667
9688,discipline relevant,3.666666666666667
9689,disciplines strong,3.666666666666667
9690,successfully delivered,3.666666666666667
9691,worked successfully,3.666666666666667
9692,strong interpersonal,3.666666666666667
9693,senior levels,3.666666666666667
9694,strong leadership,3.666666666666667
9695,high energy,3.666666666666667
9696,accepts challenges,3.666666666666667
9697,simulation runs,3.666666666666667
9698,companion animal,3.666666666666667
9699,elanco values,3.666666666666667
9700,overview elanco,3.666666666666667
9701,relevant discipline,3.666666666666667
9702,high volume,3.666666666666667
9703,communicate formally,3.666666666666667
9704,logistic regression,3.625
9705,modeling crop,3.625
9706,modeling vendors,3.625
9707,study reports,3.6153846153846154
9708,scale predictive,3.608695652173913
9709,computational approaches,3.6
9710,excellent communication,3.6
9711,verbal communication,3.6
9712,presents issues,3.6
9713,determines approaches,3.6
9714,resolving issues,3.6
9715,communicate complex,3.541666666666667
9716,provide weekly,3.533333333333333
9717,provide innovative,3.533333333333333
9718,provide input,3.533333333333333
9719,statistical programing,3.526315789473684
9720,utilizes statistical,3.526315789473684
9721,statistical confidence,3.526315789473684
9722,statistical comparison,3.526315789473684
9723,statistical tests,3.526315789473684
9724,statistical component,3.526315789473684
9725,statistical tasks,3.526315789473684
9726,statistical aspects,3.526315789473684
9727,statistical resourcing,3.526315789473684
9728,statistical tables,3.526315789473684
9729,statistical community,3.526315789473684
9730,market researchers,3.5
9731,vanguards retail,3.5
9732,servicing decisions,3.5
9733,cutting edge,3.5
9734,large pool,3.5
9735,large volumes,3.5
9736,fraud patterns,3.5
9737,wider consumption,3.5
9738,cognitive capabilities,3.5
9739,probability distributions,3.5
9740,neural network,3.5
9741,unparalleled speed,3.5
9742,personalization platform,3.5
9743,highly collaborative,3.5
9744,rapidly impact,3.5
9745,includes researching,3.5
9746,large datasets,3.5
9747,greater responsibility,3.5
9748,solving real,3.5
9749,minimal supervision,3.5
9750,non-trivial,3.5
9751,top talent,3.5
9752,washington corridor,3.5
9753,prepares large,3.5
9754,sdata collected,3.5
9755,maximum leverage,3.5
9756,service offerings,3.5
9757,stewardship capabilities,3.5
9758,mdm mode,3.5
9759,aws s3,3.5
9760,monetization efforts,3.5
9761,resources routinely,3.5
9762,command located,3.5
9763,operational context,3.5
9764,contractor organizations,3.5
9765,laboratory trials,3.5
9766,clinical trials,3.5
9767,co-author,3.5
9768,/preferences good,3.5
9769,worldwide headquarters,3.5
9770,near-real,3.5
9771,diverse thinker,3.5
9772,relevant scientific,3.484848484848485
9773,management group,3.4615384615384617
9774,summary dish,3.4444444444444446
9775,marketing reports,3.4335664335664333
9776,building descriptive,3.428571428571429
9777,building original,3.428571428571429
9778,deep learning,3.416666666666667
9779,current clearance,3.416666666666667
9780,dynamic environment,3.4
9781,presenting findings,3.4
9782,judge group,3.4
9783,validating findings,3.4
9784,solve complex,3.375
9785,manage complex,3.375
9786,analytical problem,3.3666666666666667
9787,provide scientific,3.3515151515151516
9788,strong analytical,3.3333333333333335
9789,investors meeting,3.333333333333333
9790,cai hosts,3.333333333333333
9791,consumer behavior,3.333333333333333
9792,actionable manner,3.333333333333333
9793,mathematical optimization,3.333333333333333
9794,unique programs,3.333333333333333
9795,agency programs,3.333333333333333
9796,affecting programs,3.333333333333333
9797,clear fashion,3.333333333333333
9798,strategic decisions,3.3
9799,strategic goals,3.3
9800,sas/base,3.3
9801,sas/stats,3.3
9802,efficient algorithms,3.3
9803,graph algorithms,3.3
9804,preferably sas,3.3
9805,aws cloud,3.3
9806,simulation modeling,3.291666666666667
9807,statistical methodologies,3.276315789473684
9808,mining methodologies,3.2738095238095237
9809,messiest problems,3.2727272727272725
9810,solving problems,3.2727272727272725
9811,strong communication,3.2666666666666666
9812,clustering sql,3.261904761904762
9813,rapidly learn,3.25
9814,functional teams,3.25
9815,predictive modeling,3.233695652173913
9816,precision demonstrated,3.230769230769231
9817,project management,3.2115384615384617
9818,daily operations,3.2
9819,mining strong,3.1904761904761907
9820,deliver comprehensive,3.166666666666667
9821,relevant professional,3.166666666666667
9822,taking initiatives,3.166666666666667
9823,strong relationships,3.166666666666667
9824,increasing portfolio,3.166666666666667
9825,scientific publications,3.1515151515151514
9826,statistical modeling,3.151315789473684
9827,collaborative environment,3.15
9828,artificial intelligence,3.142857142857143
9829,cgh offers,3.142857142857143
9830,statistical reports,3.1417004048583
9831,deliver advanced,3.1372549019607847
9832,advanced analytical,3.1372549019607847
9833,provide guidance,3.1333333333333337
9834,amazon cloud,3.1333333333333333
9835,mining/predictive,3.132505175983437
9836,statistical approaches,3.1263157894736846
9837,applied math,3.1
9838,address issues,3.1
9839,guidance documents,3.1
9840,advanced modeling,3.0955882352941178
9841,system performance,3.083333333333333
9842,provide statistical,3.0596491228070177
9843,building predictive,3.037267080745342
9844,statistical analyses,3.026315789473684
9845,quantitative/analytical,3.0
9846,manipulating large,3.0
9847,firm specializing,3.0
9848,plan/execute,3.0
9849,deep mastery,3.0
9850,location/hours,3.0
9851,animal health,3.0
9852,project teams,3.0
9853,advanced statistical,2.996904024767802
9854,management strategies,2.9615384615384617
9855,management architecture,2.9615384615384617
9856,key challenge,2.942857142857143
9857,implement performance,2.916666666666667
9858,applicantpro description,2.9
9859,customer profiling,2.8983957219251337
9860,demonstrated success,2.897435897435898
9861,statistical methodology,2.8596491228070176
9862,effective relationships,2.833333333333333
9863,address tactical,2.833333333333333
9864,integrate mdm,2.833333333333333
9865,sql description,2.8285714285714283
9866,implement predictive,2.77536231884058
9867,solve problems,2.7727272727272725
9868,sets strong,2.75
9869,leading professional,2.75
9870,applied statistics,2.742857142857143
9871,feeds demonstrated,2.730769230769231
9872,enterprise center,2.533333333333333
9873,best-,2.5
9874,good,2.0
9875,bias,2.0
9876,solving,2.0
9877,saas,2.0
9878,action,2.0
9879,community,2.0
9880,medical,2.0
9881,web,2.0
9882,learning,1.9166666666666667
9883,complex,1.875
9884,test,1.8571428571428572
9885,clustering,1.8333333333333333
9886,strategy,1.8333333333333333
9887,similar,1.8333333333333333
9888,marketing,1.8181818181818181
9889,scientific,1.8181818181818181
9890,cloud,1.8
9891,key,1.8
9892,strategic,1.8
9893,external,1.75
9894,methodologies,1.75
9895,performance,1.75
9896,highly,1.75
9897,clearance,1.75
9898,execute,1.75
9899,objectives,1.75
9900,project,1.75
9901,collaborative,1.75
9902,problem,1.7
9903,analytical,1.6666666666666667
9904,strong,1.6666666666666667
9905,deliver,1.6666666666666667
9906,current,1.6666666666666667
9907,based,1.6666666666666667
9908,increasing,1.6666666666666667
9909,challenges,1.6666666666666667
9910,successfully,1.6666666666666667
9911,success,1.6666666666666667
9912,high-,1.6666666666666667
9913,communicate,1.6666666666666667
9914,simulation,1.6666666666666667
9915,relevant,1.6666666666666667
9916,animal,1.6666666666666667
9917,elanco,1.6666666666666667
9918,levels,1.6666666666666667
9919,modeling,1.625
9920,regression,1.625
9921,reports,1.6153846153846154
9922,predictive,1.608695652173913
9923,approaches,1.6
9924,guidance,1.6
9925,applied,1.6
9926,communication,1.6
9927,issues,1.6
9928,profiling,1.5454545454545454
9929,provide,1.5333333333333334
9930,statistical,1.5263157894736843
9931,mining,1.5238095238095237
9932,non-,1.5
9933,goals,1.5
9934,solve,1.5
9935,deep,1.5
9936,capabilities,1.5
9937,efforts,1.5
9938,resources,1.5
9939,market,1.5
9940,vanguards,1.5
9941,preferences,1.5
9942,impact,1.5
9943,diverse,1.5
9944,relationships,1.5
9945,real-,1.5
9946,decisions,1.5
9947,leverage,1.5
9948,operational,1.5
9949,patterns,1.5
9950,aws,1.5
9951,address,1.5
9952,large,1.5
9953,location,1.5
9954,consumption,1.5
9955,researching,1.5
9956,responsibility,1.5
9957,analyses,1.5
9958,supervision,1.5
9959,professional,1.5
9960,talent,1.5
9961,network,1.5
9962,firm,1.5
9963,specializing,1.5
9964,located,1.5
9965,mdm,1.5
9966,strategies,1.5
9967,portfolio,1.5
9968,service,1.5
9969,edge,1.5
9970,mastery,1.5
9971,personalization,1.5
9972,architecture,1.5
9973,comprehensive,1.5
9974,hours,1.5
9975,manage,1.5
9976,manipulating,1.5
9977,distributions,1.5
9978,math,1.5
9979,contractor,1.5
9980,applicantpro,1.5
9981,clinical,1.5
9982,author,1.5
9983,speed,1.5
9984,collected,1.5
9985,laboratory,1.5
9986,worldwide,1.5
9987,feeds,1.5
9988,documents,1.5
9989,washington,1.5
9990,advanced,1.4705882352941178
9991,management,1.4615384615384615
9992,management 2,1.4615384615384615
9993,dish,1.4444444444444444
9994,sql,1.4285714285714286
9995,building,1.4285714285714286
9996,findings,1.4
9997,environment,1.4
9998,description,1.4
9999,judge,1.4
10000,customer-,1.3529411764705883
10001,customer,1.3529411764705883
10002,win,1.3333333333333333
10003,optimization,1.3333333333333333
10004,programs,1.3333333333333333
10005,cai,1.3333333333333333
10006,investors,1.3333333333333333
10007,actionable,1.3333333333333333
10008,behavior,1.3333333333333333
10009,quantitative,1.3333333333333333
10010,methodology,1.3333333333333333
10011,clear,1.3333333333333333
10012,effective,1.3333333333333333
10013,integrate,1.3333333333333333
10014,amazon,1.3333333333333333
10015,health,1.3333333333333333
10016,enterprise-,1.3333333333333333
10017,system,1.3333333333333333
10018,tactical,1.3333333333333333
10019,enterprise,1.3333333333333333
10020,publications,1.3333333333333333
10021,driven,1.3
10022,sas,1.3
10023,algorithms,1.3
10024,problems,1.2727272727272727
10025,leading,1.25
10026,teams,1.25
10027,learn,1.25
10028,plan,1.25
10029,demonstrated,1.2307692307692308
10030,center,1.2
10031,operations,1.2
10032,taking,1.1666666666666667
10033,implement,1.1666666666666667
10034,challenge,1.1428571428571428
10035,intelligence,1.1428571428571428
10036,statistics,1.1428571428571428
10037,cgh,1.1428571428571428
10038,sets,1.0833333333333333
10039,fortune 200,1.0
10040,$15 billion,1.0
10041,continues,1.0
10042,redefine,1.0
10043,communications,1.0
10044,legacy,1.0
10045,willingness,1.0
10046,quo,1.0
10047,reinventing,1.0
10048,disrupted,1.0
10049,launch,1.0
10050,largest,1.0
10051,corporations,1.0
10052,grew,1.0
10053,consumers,1.0
10054,upending,1.0
10055,wireless,1.0
10056,unseating,1.0
10057,curiosity,1.0
10058,pride,1.0
10059,adventure,1.0
10060,dna,1.0
10061,overwhelming,1.0
10062,embark,1.0
10063,chapter,1.0
10064,story,1.0
10065,primary,1.0
10066,fall,1.0
10067,categories,1.0
10068,assessment,1.0
10069,segmentation,1.0
10070,forecasting,1.0
10071,potential,1.0
10072,measurement,1.0
10073,selects,1.0
10074,affinity,1.0
10075,bachelor,1.0
10076,four-,1.0
10077,college,1.0
10078,database,1.0
10079,oracle,1.0
10080,teradata,1.0
10081,forty,1.0
10082,vanguard,1.0
10083,special,1.0
10084,change,1.0
10085,invests,1.0
10086,belief,1.0
10087,stand,1.0
10088,dedicated,1.0
10089,difficult,1.0
10090,cais,1.0
10091,hub,1.0
10092,enable,1.0
10093,entire,1.0
10094,continuously,1.0
10095,youll,1.0
10096,engagements,1.0
10097,deepen,1.0
10098,holistic,1.0
10099,leaders,1.0
10100,consulting,1.0
10101,ongoing,1.0
10102,constraints,1.0
10103,coach,1.0
10104,mentor,1.0
10105,excel,1.0
10106,advance,1.0
10107,transform,1.0
10108,analysts,1.0
10109,consultants,1.0
10110,closely,1.0
10111,partner,1.0
10112,institutional,1.0
10113,intermediary,1.0
10114,transformation,1.0
10115,expected,1.0
10116,innovate,1.0
10117,establish,1.0
10118,specifically,1.0
10119,formulate,1.0
10120,obtain,1.0
10121,investigate,1.0
10122,curate,1.0
10123,give,1.0
10124,chance,1.0
10125,diagnosing,1.0
10126,targeting,1.0
10127,measuring,1.0
10128,partners,1.0
10129,seek,1.0
10130,interpretation,1.0
10131,implications,1.0
10132,graduate,1.0
10133,mathematics,1.0
10134,economics,1.0
10135,phd,1.0
10136,cnn,1.0
10137,rnn,1.0
10138,lstm,1.0
10139,svm,1.0
10140,gbm,1.0
10141,generating,1.0
10142,managing,1.0
10143,formulating,1.0
10144,extracting,1.0
10145,cleansing,1.0
10146,prescriptive,1.0
10147,deploying,1.0
10148,premise,1.0
10149,impacts,1.0
10150,multiple,1.0
10151,superior,1.0
10152,visualization,1.0
10153,storytelling,1.0
10154,python,1.0
10155,spark,1.0
10156,scala,1.0
10157,pyspark,1.0
10158,d3,1.0
10159,js,1.0
10160,tableau,1.0
10161,legitimate,1.0
10162,leveraging,1.0
10163,rules,1.0
10164,succeed,1.0
10165,demonstrate,1.0
10166,discover,1.0
10167,passionate,1.0
10168,fraudulent,1.0
10169,eventually,1.0
10170,newly,1.0
10171,determine,1.0
10172,actions,1.0
10173,combat,1.0
10174,capable,1.0
10175,identifying,1.0
10176,experiences,1.0
10177,warehouse,1.0
10178,prevention,1.0
10179,familiarity,1.0
10180,breeders,1.0
10181,imagery,1.0
10182,questions,1.0
10183,quantify,1.0
10184,genotype,1.0
10185,partnerships,1.0
10186,quantifications,1.0
10187,climatology,1.0
10188,fields,1.0
10189,judgement,1.0
10190,independently,1.0
10191,desired,1.0
10192,phases,1.0
10193,stress,1.0
10194,geospatial,1.0
10195,virtualization,1.0
10196,proven,1.0
10197,precise,1.0
10198,topics,1.0
10199,architect,1.0
10200,engineer,1.0
10201,warehousing,1.0
10202,erp,1.0
10203,selected,1.0
10204,function,1.0
10205,practicing,1.0
10206,evangelist,1.0
10207,recommendations,1.0
10208,expect,1.0
10209,hand,1.0
10210,focus,1.0
10211,institutionalize,1.0
10212,sources,1.0
10213,applying,1.0
10214,prepare,1.0
10215,manipulate,1.0
10216,architectures,1.0
10217,sourcing,1.0
10218,comfortable,1.0
10219,trends,1.0
10220,translate,1.0
10221,deployment,1.0
10222,adequate,1.0
10223,processing,1.0
10224,privacy,1.0
10225,security,1.0
10226,combined,1.0
10227,hands-,1.0
10228,exceptional,1.0
10229,tx,1.0
10230,denver,1.0
10231,hadoop,1.0
10232,hive,1.0
10233,pig,1.0
10234,mahout,1.0
10235,facilitate,1.0
10236,storage,1.0
10237,big,1.0
10238,domain,1.0
10239,php,1.0
10240,matlab,1.0
10241,mapreduce,1.0
10242,java,1.0
10243,ruby,1.0
10244,clojure,1.0
10245,manipulation,1.0
10246,monitoring,1.0
10247,criteria,1.0
10248,root,1.0
10249,fundamentals,1.0
10250,relate,1.0
10251,relevance,1.0
10252,performing,1.0
10253,integration,1.0
10254,disparate,1.0
10255,incomplete,1.0
10256,empirical,1.0
10257,suppliers,1.0
10258,pregnancy,1.0
10259,works,1.0
10260,internationally,1.0
10261,locations,1.0
10262,nations,1.0
10263,territories,1.0
10264,tomorrow,1.0
10265,read,1.0
10266,backed,1.0
10267,trained,1.0
10268,recommends,1.0
10269,matches,1.0
10270,accuracy,1.0
10271,ai,1.0
10272,aims,1.0
10273,reducing,1.0
10274,hiring,1.0
10275,extend,1.0
10276,directly,1.0
10277,derived,1.0
10278,lexinsight,1.0
10279,recommend,1.0
10280,validate,1.0
10281,linguistics,1.0
10282,drawing,1.0
10283,google,1.0
10284,facebook,1.0
10285,coursework,1.0
10286,retrieval,1.0
10287,recommender,1.0
10288,transformative,1.0
10289,flexible,1.0
10290,fun,1.0
10291,heart,1.0
10292,great,1.0
10293,fight,1.0
10294,trenches,1.0
10295,accomplish,1.0
10296,today,1.0
10297,authorized,1.0
10298,cybercoders,1.0
10299,verify,1.0
10300,eligibility,1.0
10301,full-,1.0
10302,permanent,1.0
10303,salary,1.0
10304,irving,1.0
10305,texas,1.0
10306,oriented,1.0
10307,applicant,1.0
10308,player,1.0
10309,eager,1.0
10310,outcome,1.0
10311,mind,1.0
10312,improvise,1.0
10313,absence,1.0
10314,perfect,1.0
10315,simplify,1.0
10316,improvement,1.0
10317,retention,1.0
10318,vital,1.0
10319,aperson,1.0
10320,reliance,1.0
10321,aligned,1.0
10322,actual,1.0
10323,roles,1.0
10324,writing,1.0
10325,language,1.0
10326,refined,1.0
10327,well-,1.0
10328,contact,1.0
10329,recruiter,1.0
10330,texas 75251,1.0
10331,id,1.0
10332,574809 salary,1.0
10333,open,1.0
10334,crossroads,1.0
10335,powered,1.0
10336,realize,1.0
10337,35 offices,1.0
10338,canada,1.0
10339,china,1.0
10340,india,1.0
10341,placement,1.0
10342,industries,1.0
10343,visit,1.0
10344,commercial,1.0
10345,maintenance,1.0
10346,exciting,1.0
10347,seasoned,1.0
10348,purpose,1.0
10349,chief,1.0
10350,officer,1.0
10351,define,1.0
10352,meetings,1.0
10353,clarification,1.0
10354,integrates,1.0
10355,assess,1.0
10356,attributes,1.0
10357,packages,1.0
10358,researches,1.0
10359,develops,1.0
10360,implements,1.0
10361,interprets,1.0
10362,exploratory,1.0
10363,experimental,1.0
10364,consultation,1.0
10365,applicable,1.0
10366,algorithmic,1.0
10367,designs,1.0
10368,validity,1.0
10369,specific,1.0
10370,prototyping,1.0
10371,schedule,1.0
10372,task,1.0
10373,completed,1.0
10374,budget,1.0
10375,conduct,1.0
10376,assessments,1.0
10377,trade-,1.0
10378,fundamental,1.0
10379,terms,1.0
10380,capture,1.0
10381,functions,1.0
10382,organize,1.0
10383,deploy,1.0
10384,governance,1.0
10385,expand,1.0
10386,encompass,1.0
10387,setup,1.0
10388,downstream,1.0
10389,designers,1.0
10390,workflows,1.0
10391,highest,1.0
10392,highlight,1.0
10393,act,1.0
10394,continue,1.0
10395,awareness,1.0
10396,leads,1.0
10397,utilizing,1.0
10398,events,1.0
10399,companies,1.0
10400,experts,1.0
10401,firms,1.0
10402,logical,1.0
10403,flow,1.0
10404,migration,1.0
10405,validation,1.0
10406,clean-,1.0
10407,mapping,1.0
10408,importance,1.0
10409,dictionaries,1.0
10410,number,1.0
10411,certifications,1.0
10412,bachelors,1.0
10413,integrating,1.0
10414,citizen,1.0
10415,person,1.0
10416,valid,1.0
10417,visa,1.0
10418,lived,1.0
10419,cdi,1.0
10420,unstructured,1.0
10421,metadata,1.0
10422,operating,1.0
10423,hardware,1.0
10424,interacting,1.0
10425,staff,1.0
10426,subject,1.0
10427,package,1.0
10428,dental,1.0
10429,short-,1.0
10430,insurance,1.0
10431,401k,1.0
10432,paid,1.0
10433,holidays,1.0
10434,pto,1.0
10435,posted,1.0
10436,/title,1.0
10437,carlsbad,1.0
10438,normal,1.0
10439,duration,1.0
10440,3-6 months,1.0
10441,extension,1.0
10442,1-2 weeks,1.0
10443,haves,1.0
10444,practical,1.0
10445,microsoft,1.0
10446,ml,1.0
10447,/resume,1.0
10448,/desired,1.0
10449,educating,1.0
10450,/soft,1.0
10451,optimize,1.0
10452,repair,1.0
10453,cell,1.0
10454,computers,1.0
10455,delivery,1.0
10456,powerpoint,1.0
10457,word,1.0
10458,audiences,1.0
10459,mba,1.0
10460,masters,1.0
10461,survice,1.0
10462,supported,1.0
10463,testing,1.0
10464,major,1.0
10465,helped,1.0
10466,defense,1.0
10467,testers,1.0
10468,specialists,1.0
10469,md,1.0
10470,f-35,1.0
10471,adept,1.0
10472,munging,1.0
10473,verification,1.0
10474,write,1.0
10475,comparative,1.0
10476,effectiveness,1.0
10477,gathering,1.0
10478,emphasis,1.0
10479,producing,1.0
10480,draw,1.0
10481,medium,1.0
10482,concepts,1.0
10483,properties,1.0
10484,coordinating,1.0
10485,bs,1.0
10486,ms,1.0
10487,citizenship,1.0
10488,relocation,1.0
10489,generous,1.0
10490,$7k,1.0
10491,vevraa,1.0
10492,pursuit,1.0
10493,accountable,1.0
10494,collection,1.0
10495,refine,1.0
10496,efficiency,1.0
10497,responses,1.0
10498,enquiries,1.0
10499,positive,1.0
10500,motivating,1.0
10501,pipeline,1.0
10502,agreed,1.0
10503,timelines,1.0
10504,efficacy,1.0
10505,safety,1.0
10506,palatability,1.0
10507,interact,1.0
10508,format,1.0
10509,liaise,1.0
10510,resolution,1.0
10511,transfer,1.0
10512,coordinate,1.0
10513,programmers,1.0
10514,respect,1.0
10515,summarize,1.0
10516,interpret,1.0
10517,preparation,1.0
10518,listings,1.0
10519,figures,1.0
10520,inclusion,1.0
10521,contribute,1.0
10522,consultancy,1.0
10523,actively,1.0
10524,practice,1.0
10525,biostatistics,1.0
10526,participating,1.0
10527,devise,1.0
10528,promote,1.0
10529,improved,1.0
10530,exhibiting,1.0
10531,gxp,1.0
10532,pharmaceutical,1.0
10533,additional,1.0
10534,lilly,1.0
10535,discriminate,1.0
10536,basis,1.0
10537,expression,1.0
10538,legally,1.0
10539,delivers,1.0
10540,production,1.0
10541,strive,1.0
10542,cultivate,1.0
10543,founded,1.0
10544,division,1.0
10545,facilities,1.0
10546,indiana,1.0
10547,oversee,1.0
10548,art,1.0
10549,conclusions,1.0
10550,reviews,1.0
10551,evaluations,1.0
10552,directs,1.0
10553,conducts,1.0
10554,pertaining,1.0
10555,nature,1.0
10556,scope,1.0
10557,pass,1.0
10558,approximately 10,1.0
10559,focused,1.0
10560,architecting,1.0
10561,modern,1.0
10562,sme,1.0
10563,prioritize,1.0
10564,frameworks,1.0
10565,lifecycle,1.0
10566,velocity,1.0
10567,scalable,1.0
10568,edit,1.0
10569,materials,1.0
10570,slides,1.0
10571,letters,1.0
10572,diagrams,1.0
10573,timely,1.0
10574,informally,1.0
10575,inside,1.0
10576,ncr,1.0
10577,ancestry,1.0
10578,marital,1.0
10579,/,0.0
10580,&,0.0
10581,25%,0.0
10582,•,0.0
10583,2-,0.0
10584,2,0.0
10585,3-5,0.0
10586,0-2,0.0
10587,817,0.0
10588,988-7088,0.0
10589,4,0.0
10590,9,0.0
10591,0,0.0
10592,5,0.0
10593,4+,0.0
10594,1-2,0.0
10595,7,0.0
10596,10,0.0
10597,000,0.0
10598,1954,0.0
10599,active/current ts/sci,13.666666666666668
10600,linear/non-linear/integer,11.5
10601,providing best-in-class,11.166666666666666
10602,agronomy/plant sciences,9.0
10603,avoiding analysis-paralysis,9.0
10604,corp-2-corp contractors,9.0
10605,requires self-motivated,8.666666666666666
10606,best-in-class,8.666666666666666
10607,end-to-end,8.333333333333332
10608,anti-bias answer,8.0
10609,sciences/medical device,8.0
10610,single-source provider,8.0
10611,self-starter mindset,7.666666666666666
10612,front-runner saas,7.5
10613,eeo/affirmative action,7.5
10614,global research-based,7.166666666666667
10615,community web-sites,7.0
10616,acquisition win-rates,6.833333333333333
10617,good decision-making,6.75
10618,key objectives/deliverables,6.083333333333333
10619,provide data-driven,5.3625
10620,strong problem-solving,5.336363636363636
10621,front end,5.166666666666666
10622,self-starter,5.166666666666666
10623,generalized linear,5.0
10624,loss rates,4.5
10625,/affirmative action,4.5
10626,sharing best-,4.5
10627,global registrations,4.5
10628,entrepreneurial mindset,4.5
10629,contract deliverables,4.5
10630,decision trees,4.25
10631,decision tree,4.25
10632,providing guidance,4.1
10633,providing statistical,4.026315789473684
10634,annual revenue,4.0
10635,pay-tv,4.0
10636,mid-90s,4.0
10637,watch television,4.0
10638,sights set,4.0
10639,boundless energy,4.0
10640,post-campaign,4.0
10641,neural nets,4.0
10642,removing obstacles,4.0
10643,maturity curve,4.0
10644,recently established,4.0
10645,cross-disciplinary,4.0
10646,international businesses,4.0
10647,thought leader,4.0
10648,channel usage,4.0
10649,servicing initiatives,4.0
10650,careers overview,4.0
10651,cart/chaid,4.0
10652,random forests,4.0
10653,time-series,4.0
10654,fighting fraud,4.0
10655,fraud detection,4.0
10656,fraud attacks,4.0
10657,ambiguous situations,4.0
10658,neural networks,4.0
10659,simulate interactions,4.0
10660,geo-informatics,4.0
10661,remote sensing,4.0
10662,combining existing,4.0
10663,solution architects,4.0
10664,lockheed martin,4.0
10665,entrepreneurial spirit,4.0
10666,ft worth,4.0
10667,sap hana,4.0
10668,point estimation,4.0
10669,hypothesis tests,4.0
10670,square error,4.0
10671,effectively communicated,4.0
10672,prospective employers,4.0
10673,underrepresented groups,4.0
10674,proprietary datasets,4.0
10675,control theory,4.0
10676,silicon valley,4.0
10677,persons hired,4.0
10678,impeccable attention,4.0
10679,inter-personal,4.0
10680,independent thinker,4.0
